Nama Kost,Tipe,Harga,Harga_Int,Lokasi,Lokasi Clean,Deskripsi,Spesifikasi Kamar,Fasilitas Kamar,Fasilitas Kamar Mandi,Fasilitas Umum,Fasilitas Parkir,Fasilitas Lain,Link,lat,lon
Kost Crysant House Tipe A Cibeunying Kaler Bandung,Campur,Rp1.600.000,1600000,Cibeunying Kaler,Cibeunying Kaler,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Abadi (2.2 km), Alfamart (854 m), Christian Church Pasundan Awiligar (2.2 km), Bank BJB Weekend Banking (1.3 km), Institut Teknologi Nasional Bandung (724 m), RS Ibu dan Anak Al Islam (1.5 km).","3 x 3 meter, Tidak termasuk listrik","Kasur, Meja, Ventilasi, Jendela, Bantal, Wastafel, Kursi","K. Mandi Dalam, Kloset Duduk, Wastafel, Shower, Air panas","WiFi, Penjaga Kos, R. Jemur, R. Santai, Dapur, Jemuran, Pengurus Kos, CCTV, Joglo","Parkir Mobil, Parkir Motor, Parkir Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-campur-eksklusif-kost-crysant-house-tipe-a-cibeunying-kaler-bandung?redirection_source=landing%20area,-6.885129639066335,107.62920536131789
Kost Wardah Cibeunying Kaler Bandung,Pasutri,Rp1.400.000,1400000,Cibeunying Kaler,Cibeunying Kaler,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Alfamart Bojong Koneng (1.5 km), Masjid MUI Kota Bandung (687 m), Institut Teknologi Nasional Bandung (1.0 km), Sinar Abadi Balubur Town Square (2.6 km).","4 x 4 meter, Tidak termasuk listrik","AC, Kasur, Meja, TV, Lemari / Storage, Ventilasi, Jendela, Guling, Dapur Pribadi, Cermin","K. Mandi Dalam, Kloset Duduk, Ember mandi, Shower, Air panas","WiFi, Penjaga Kos, R. Jemur, Mushola, R. Santai, Dispenser, Jemuran, Pengurus Kos, CCTV, Kartu Akses","Parkir Mobil, Parkir Motor, Parkir Sepeda",,https://mamikos.com/room/kost-bandung-kost-campur-eksklusif-kost-wardah-khusus-pasutri-cibeunying-kaler-bandung?redirection_source=landing%20area,-6.8849469496326465,107.62848514066101
Kost Bekarbon Cibeunying Kidul Bandung,Putra,Rp1.100.000,1100000,Cibeunying Kidul,Cibeunying Kidul,"Kost ini berlokasi dekat dengan jalan raya dengan akses masuk mobil, berlokasi dekat dengan Alfamart Bojong Koneng (731 m), Christian Church Pasundan Awiligar (2.3 km), Universitas Widyatama (471 m).","3 x 3 meter, Tidak termasuk listrik","Kasur, Lemari / Storage, Ventilasi, Jendela","K. Mandi Dalam, Kloset Jongkok, Shower","WiFi, R. Tamu, Penjaga Kos, R. Jemur, Dapur, Jemuran, Pengurus Kos, CCTV, Balcon, K. Mandi Luar","Parkir Motor, Parkir Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-putra-eksklusif-kost-bekarbon-cibeunying-kidul-bandung?redirection_source=landing%20area,-6.899931607808991,107.64942631673946
Kost Imah Incu Antapani Bandung,Putri,Rp850.000,850000,Antapani,Antapani,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Alfamart Cimuncang 2 (1.0 km), Masjid Al Barokah (336 m), Akademi Pariwisata BSI Bandung (460 m).","3 x 4 meter, Termasuk listrik","Kasur, Lemari / Storage, Ventilasi, Jendela, Guling, Bantal","K. Mandi Dalam, Kloset Jongkok, Ember mandi","WiFi, Jemuran, Pengurus Kos","Parkir Motor, Parkir Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-putri-murah-kost-imah-incu-antapani-bandung-2?redirection_source=landing%20area,-6.918877479993325,107.65808539042945
Kost Anthurium Cimenyan Bandung,Putri,Rp1.500.000,1500000,Kecamatan Cimenyan,Cimenyan,"Kost ini berlokasi dekat dengan jalan raya dengan akses masuk mobil, berlokasi dekat dengan Warteg Gaul (2.5 km), Alfamart Bojong Koneng (1.4 km), Christian Church Pasundan Awiligar (296 m), Bank Mandiri Bandung Priority Banking Soerapatti (2.9 km), Universitas Padjadjaran Kampus Dipatiukur (2.6 km), RS Khusus Ginjal NY R.A. Habibie (2.0 km).","4 x 5 meter, Tidak termasuk listrik","Kasur, Meja, Ventilasi, Jendela, Guling, Cermin, Bantal, Sofa, Kursi","K. Mandi Dalam, Kloset Duduk, Shower, Air panas","WiFi, R. Cuci, Kulkas, R. Tamu, Penjaga Kos, R. Jemur, R. Makan, Mushola, R. Santai, Dispenser","Parkir Mobil, Parkir Motor, Parkir Sepeda",,https://mamikos.com/room/kost-kabupaten-bandung-kost-putri-eksklusif-kost-anthurium-cimenyan-bandung?redirection_source=landing%20area,-6.878761156338936,107.66281909829458
Kost Saung Bambu Muda Tipe A Cibeunying Kaler Bandung,Putri,Rp1.400.000,1400000,Cibeunying Kaler,Cibeunying Kaler,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Aero (2.1 km), Alfamart (3.0 km), Christian Church Pasundan Awiligar (1.8 km), Bank BJB Weekend Banking (1.7 km), Institut Teknologi Nasional Bandung (726 m), RS Ibu dan Anak Al Islam (1.8 km).","3.2 x 3.7 meter, Termasuk listrik","Kasur, Meja, Lemari / Storage, Ventilasi, Jendela, Guling, Cermin, Bantal, Kursi","Kloset Duduk, K. Mandi Luar, Wastafel, Ember mandi, Shower, Air panas","WiFi, Kulkas, Mesin Cuci, R. Jemur, R. Santai, Dispenser, Dapur, Jemuran, Rice Cooker, Taman",Parkir Motor & Sepeda,,https://mamikos.com/room/kost-kota-bandung-kost-putri-eksklusif-kost-saung-bambu-muda-tipe-a-cibeunying-kaler-bandung?redirection_source=landing%20area,-6.88554756644793,107.6285464030084
Kost Pin Residence Tipe A Cibeunying Kaler Bandung,Campur,Rp1.500.000,1500000,Kecamatan Cibeunying Kaler,Cibeunying Kaler,"Kost ini berlokasi dekat dengan jalan raya dengan akses masuk mobil, berlokasi dekat dengan Warteg Abadi (2.4 km), Alfamart (787 m), Christian Church Pasundan Awiligar (1.9 km), Bank BJB Weekend Banking (1.5 km), Institut Teknologi Nasional Bandung (540 m), RS Ibu dan Anak Al Islam (1.5 km).","3 x 3 meter, Tidak termasuk listrik","AC, Kasur, Meja, TV, Lemari / Storage, Ventilasi, Jendela, Bantal, TV Kabel, Kursi","K. Mandi Dalam, Kloset Duduk, Shower, Air panas","WiFi, Kulkas, Laundry, Penjaga Kos, CCTV, Kartu Akses","Parkir Motor, Parkir Motor & Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-campur-eksklusif-kost-pin-residence-tipe-a-cibeunying-kaler-bandung?redirection_source=landing%20area,-6.88531008314811,107.62699625835111
Kost Rengganis Standar Cibeunying Kaler Bandung,Putri,Rp650.000,650000,Cibeunying Kaler,Cibeunying Kaler,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Cintaasih (2.2 km), Alfamart (1.2 km), Christian Church Pasundan Awiligar (2.2 km), Bank BJB Weekend Banking (1.3 km), Institut Teknologi Nasional Bandung (475 m), RS Ibu dan Anak Al Islam (1.2 km).","3 x 3 meter, Termasuk listrik",Kasur,"Kloset Jongkok, K. Mandi Luar, Wastafel, Ember mandi","WiFi, R. Jemur, R. Santai, Dapur, Jemuran, Pengurus Kos, CCTV, R. Keluarga, K. Mandi Luar","Parkir Motor, Parkir Motor & Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-putri-murah-kost-rengganis-standar-cibeunying-kaler-bandung-2?redirection_source=landing%20area,-6.885407532191808,107.62976325154057
Kost Rumah Surya Cibeunying Kaler Bandung,Putra,Rp550.000,550000,Kecamatan Cibeunying Kaler,Cibeunying Kaler,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Aero (2.0 km), Alfamart (2.7 km), Christian Church Pasundan Awiligar (1.1 km), Bank BJB Weekend Banking (2.4 km), Institut Teknologi Bandung (2.3 km), RS Ibu dan Anak Al Islam (2.4 km).","3 x 4 meter, Tidak termasuk listrik","Kasur, Lemari / Storage","Kloset Duduk, Kloset Jongkok, Ember mandi, Bak mandi","WiFi, R. Cuci, R. Tamu",Parkir Motor & Sepeda,,https://mamikos.com/room/kost-kota-bandung-kost-putra-murah-kost-rumah-surya-cibeunying-kaler-bandung-2?redirection_source=landing%20area,-6.884866209664246,107.62901642704253
Kost Sidomulyo 2 Cibeunying Kaler Bandung,Putra,Rp1.000.000,1000000,Cibeunying Kaler,Cibeunying Kaler,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Alfamart Bojong Koneng (1.4 km), Masjid MUI Kota Bandung (679 m), Institut Teknologi Nasional Bandung (720 m), Sinar Abadi Balubur Town Square (2.4 km).","3 x 3 meter, Termasuk listrik","Kasur, Meja, Lemari / Storage, Jendela, Kursi, Cleaning service","K. Mandi Dalam, Kloset Duduk, Kloset Jongkok, K. Mandi Luar, Ember mandi, Shower, Air panas, Bak mandi","WiFi, Kulkas, R. Tamu, Penjaga Kos, R. Jemur, R. Makan, Mushola, Dapur, Taman, K. Mandi Luar","Parkir Mobil, Parkir Motor, Parkir Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-putra-eksklusif-kost-sidomulyo-2-cibeunying-kaler-bandung?redirection_source=landing%20area,-6.887478864393912,107.6280264260423
Kost Elroi Bojong Koneng Atas Cikutra Tipe A Cimenyan Bandung,Putra,Rp1.700.000,1700000,Cimenyan,Cimenyan,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Rumah Makan Pondok (3.0 km), Alfamart Bojong Koneng (838 m), Christian Church Pasundan Awiligar (1.4 km), Bank BJB Weekend Banking (3.4 km), Universitas Widyatama (1.1 km), RS Ibu dan Anak Al Islam (2.5 km).","3 x 4 meter, Tidak termasuk listrik","AC, Kasur, Meja, Lemari / Storage, Ventilasi, Jendela, Guling, Cermin, Bantal, Kursi","K. Mandi Dalam, Kloset Duduk, Ember mandi, Shower, Air panas","WiFi, Kulkas, R. Tamu, Penjaga Kos, R. Jemur, R. Makan, R. Santai, Dispenser, Dapur, Jemuran","Parkir Motor, Parkir Motor & Sepeda",,https://mamikos.com/room/kost-kabupaten-bandung-kost-putra-eksklusif-kost-elroi-bojong-koneng-atas-cikutra-tipe-a-cimenyan-bandung?redirection_source=landing%20area,-6.8789998074168945,107.66189729583606
Kost Puri Artha Sony n Sist 2 Cibeunying Kidul Bandung,Putri,Rp650.000,650000,Cibeunying Kidul,Cibeunying Kidul,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan .","3 x 4 meter, Tidak termasuk listrik",,,,,,https://mamikos.com/room/kost-bandung-kost-putri-murah-kost-puri-artha-sony-n-sist-2-cibeunying-kidul-bandung?redirection_source=landing%20area,-6.897908674869827,107.65002364571005
Kost Rukun Cibeunying Kidul Bandung,Campur,Rp950.000,950000,Cibeunying Kidul,Cibeunying Kidul,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Alfamart Bojong Koneng (593 m), Christian Church Pasundan Awiligar (1.5 km), Universitas Padjadjaran Kampus Dipatiukur (3.2 km).","3 x 4 meter, Tidak termasuk listrik","Ventilasi, Jendela, Dapur Pribadi","K. Mandi Dalam, Kloset Jongkok","Jemuran, CCTV","Parkir Motor, Parkir Sepeda",,https://mamikos.com/room/kost-bandung-kost-campur-murah-kost-rukun-cibeunying-kidul-bandung?redirection_source=landing%20area,-6.898571325923122,107.64972125149019
Kost Karambia Cimenyan Bandung,Putri,Rp2.250.000,2250000,Cimenyan,Cimenyan,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Alfamart Bojong Koneng (1.4 km), Christian Church Pasundan Awiligar (1.7 km), Sekolah Tinggi Ilmu Komunikasi Bandung (867 m).","3 x 7 meter, Termasuk listrik","Kasur, Meja, Lemari / Storage, Ventilasi, Meja makan, Jendela, Guling, Cermin, Bantal, Wastafel","K. Mandi Dalam, Kloset Duduk, Wastafel, Ember mandi, Shower, Air panas","WiFi, R. Cuci, Kulkas, Mesin Cuci, R. Jemur, R. Santai, Dapur, Jemuran, Rice Cooker, Balcon","Parkir Motor, Parkir Sepeda",,https://mamikos.com/room/kost-kabupaten-bandung-kost-putri-eksklusif-kost-karambia-cimenyan-bandung-2?redirection_source=landing%20area,-6.879688031569073,107.66273035339894
Kost Dela Tipe A Antapani Bandung,Campur,Rp1.750.000,1750000,Antapani,Antapani,"Kost ini berlokasi dekat dengan jalan raya dengan akses masuk mobil, berlokasi dekat dengan Alfamart Cimuncang 2 (2.7 km), Masjid Al-Muhajirin (491 m).","4 x 5 meter, Tidak termasuk listrik","AC, Kasur, Meja, TV, Lemari / Storage, Jendela, Bantal, Kursi","K. Mandi Dalam, Kloset Duduk, Shower, Air panas","WiFi, Kulkas, Mesin Cuci, R. Tamu, Penjaga Kos, Mushola, Dispenser, Dapur, Jemuran, CCTV","Parkir Mobil, Parkir Motor",,https://mamikos.com/room/kost-kota-bandung-kost-campur-eksklusif-kost-dela-tipe-a-antapani-bandung?redirection_source=landing%20area,-6.919713267467046,107.65871439286069
Kost Keys Co Living Superior Balcony K 03 Cibeunying Kidul Bandung,Campur,Rp2.850.000,2850000,Cibeunying Kidul,Cibeunying Kidul,"Kost ini berlokasi dekat dengan jalan raya dengan akses masuk mobil, berlokasi dekat dengan Warteg Cintaasih (2.4 km), Alfamart (2.0 km), Masjid Al Barokah (1.5 km), Bank BJB Weekend Banking (2.1 km), Universitas Widyatama (571 m), RS Ibu dan Anak Al Islam (891 m).","3 x 4 meter, Tidak termasuk listrik","AC, Kasur, Meja, Lemari / Storage, microwave, Jendela, Guling, Cermin, Bantal, Kursi","K. Mandi Dalam, Kloset Duduk, Shower, Air panas","WiFi, R. Cuci, Kulkas, Penjaga Kos, R. Jemur, R. Makan, Mushola, Dispenser, Dapur, Jemuran","Parkir Mobil, Parkir Motor",,https://mamikos.com/room/kost-kota-bandung-kost-campur-eksklusif-kost-keys-co-living-superior-balcony-k-03-cibeunying-kidul-bandung-2?redirection_source=landing%20area,-6.900199572998565,107.65166042837733
Kost Gemilang Berkah Tipe B Cimenyan Bandung,Putra,Rp750.000,750000,Kecamatan Cimenyan,Cimenyan,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Alfamart Bojong Koneng (1.4 km), Christian Church Pasundan Awiligar (826 m), Universitas Padjadjaran Kampus Dipatiukur (1.9 km), Sinar Abadi Balubur Town Square (2.9 km).","3 x 3 meter, Termasuk listrik","Kasur, Meja, Lemari / Storage, Ventilasi, Jendela","Kloset Jongkok, Bak mandi","WiFi, Dapur, Jemuran, K. Mandi Luar","Parkir Motor, Parkir Sepeda",,https://mamikos.com/room/kost-bandung-kost-putra-murah-kost-gemilang-berkah-tipe-b-cimenyan-bandung-1?redirection_source=landing%20area,-6.878010608931699,107.6628649671248
Kost 99 Pusat Kota Tipe Mezanine 2 Cimenyan Bandung,Campur,Rp1.700.000,1700000,Kecamatan Cimenyan,Cimenyan,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Rumah Makan Pondok (1.9 km), Alfamart Bojong Koneng (1.4 km), Christian Church Pasundan Awiligar (791 m), Bank Mandiri Bandung Priority Banking Soerapatti (2.3 km), Institut Teknologi Nasional Bandung (1.2 km), RS Umum Santo Borromeus (2.4 km).","2 x 4 meter, Tidak termasuk listrik","AC, Kasur, Meja, TV, Lemari / Storage, Jendela, Bantal, Sofa","K. Mandi Dalam, Kloset Duduk, Shower, Air panas","Kulkas, Laundry, Penjaga Kos, Dapur, Pengurus Kos, CCTV",Parkir Motor,,https://mamikos.com/room/kost-kabupaten-bandung-kost-campur-eksklusif-kost-99-pusat-kota-tipe-mezanine-2-cimenyan-bandung?redirection_source=landing%20area,-6.878803870188348,107.6641858059068
Kost Palapa Cibeunying Kidul Bandung,Putra,Rp1.100.000,1100000,Kecamatan Cibeunying Kidul,Cibeunying Kidul,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Rumah Makan Boemi Mitoha (760 m), Alfamart A Yani 419 (791 m), Masjid Al Jihad (985 m), Bank BJB Weekend Banking (791 m), Universitas Padjadjaran Kampus Dipatiukur (2.4 km), RS Ibu dan Anak Al Islam (751 m).","3 x 4 meter, Termasuk listrik","Kasur, Lemari / Storage","K. Mandi Dalam, Kloset Jongkok, Ember mandi, Shower","R. Jemur, Jemuran, CCTV, Balcon, K. Mandi Luar",Parkir Motor,,https://mamikos.com/room/kost-kota-bandung-kost-putra-eksklusif-kost-palapa-cibeunying-kidul-bandung?redirection_source=landing%20area,-6.897103804211934,107.64932512033779
Kost Patma Tipe D Cibeunying Kaler Bandung,Putri,Rp835.000,835000,Kecamatan Cibeunying Kaler,Cibeunying Kaler,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Aero (2.1 km), Alfamart (2.9 km), Christian Church Pasundan Awiligar (1.8 km), Bank BJB Weekend Banking (1.7 km), Institut Teknologi Nasional Bandung (782 m), RS Ibu dan Anak Al Islam (1.9 km).","2.7 x 3.5 meter, Termasuk listrik","Kasur, Meja, Lemari / Storage, Bantal","Kloset Duduk, Kloset Jongkok, K. Mandi Luar, Ember mandi","WiFi, Kulkas, Dapur, Jemuran, Pengurus Kos",Parkir Motor & Sepeda,,https://mamikos.com/room/kost-kota-bandung-kost-putri-eksklusif-kost-patma-tipe-d-cibeunying-kaler-bandung?redirection_source=landing%20area,-6.884426481791695,107.63029870308446
Kost Bale Sunda Besar Cibeunying Kaler Bandung,Campur,Rp1.200.000,1200000,Cibeunying Kaler,Cibeunying Kaler,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Alfamart Bojong Koneng (1.2 km), Masjid MUI Kota Bandung (826 m), Institut Teknologi Nasional Bandung (812 m), Sinar Abadi Balubur Town Square (2.7 km).","3 x 4 meter, Termasuk listrik","Kasur, Dispenser, Meja, Lemari / Storage, Kursi, Cleaning service","K. Mandi Dalam, Kloset Duduk, Wastafel, Ember mandi","WiFi, Penjaga Kos, R. Jemur, Mushola, Dispenser, Dapur, K. Mandi Luar","Parkir Mobil, Parkir Motor, Parkir Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-campur-eksklusif-kost-bale-sunda-besar-cibeunying-kaler-bandung-1?redirection_source=landing%20area,-6.8875010376838555,107.62834564969423
Kost Sukamulus Cibeunying Kidul Bandung,Campur,Rp450.000,450000,Cibeunying Kidul,Cibeunying Kidul,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Abadi (3.1 km), Alfamart A Yani 419 (284 m), Masjid Pusdai (1.6 km), Bank Mandiri Bandung Priority Banking Soerapatti (2.6 km), Institut Teknologi Nasional Bandung (1.2 km), RS Umum Santo Yusup (583 m).","3 x 3 meter, Termasuk listrik","Kasur, Meja, Ventilasi, Jendela, Cermin, Bantal, Cleaning service","Kloset Jongkok, K. Mandi Luar, Ember mandi, Shower, Bak mandi","WiFi, R. Cuci, Penjaga Kos, R. Jemur, Dispenser, Dapur, Jemuran, Pengurus Kos, CCTV, Gazebo","Parkir Mobil, Parkir Motor, Parkir Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-campur-murah-kost-sukamulus-cibeunying-kidul-bandung?redirection_source=landing%20area,-6.89887049096046,107.65074990001955
Kost A H Nasution Tipe A Mandalajati Bandung,Campur,Rp950.000,950000,Mandalajati,Mandalajati,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Alfamart Cimuncang 2 (1.8 km).","4 x 4 meter, Tidak termasuk listrik","AC, Kasur, Meja, Lemari / Storage, Ventilasi, Jendela, Kursi, Kipas Angin","K. Mandi Dalam, Kloset Duduk, Shower, Air panas",CCTV,"Parkir Motor, Parkir Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-campur-eksklusif-kost-a-h-nasution-tipe-a-mandalajati-bandung?redirection_source=landing%20area,-6.895412785112644,107.67273258990323
Kost Bengawan 83 Tipe B Bandung Wetan Bandung,Campur,Rp1.350.000,1350000,Bandung Wetan,Bandung Wetan,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Rumah Makan Boemi Mitoha (746 m), Alfamart A Yani 419 (988 m), Masjid Al Jihad (748 m), Bank BJB Weekend Banking (554 m), Universitas Padjadjaran Kampus Dipatiukur (2.4 km), RS Ibu dan Anak Limijati (1.9 km).","3.5 x 3.5 meter, Termasuk listrik","Kasur, Meja, Lemari / Storage, Ventilasi, Jendela, Cermin, Bantal, Kursi, Kipas Angin, Cleaning service","Kloset Duduk, K. Mandi Luar, Shower, Air panas","WiFi, R. Cuci, Kulkas, Mesin Cuci, R. Tamu, Penjaga Kos, R. Jemur, R. Makan, R. Santai, Dispenser","Parkir Mobil, Parkir Motor, Parkir Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-campur-eksklusif-kost-bengawan-83-tipe-b-bandung-wetan-bandung-2?redirection_source=landing%20area,-6.903179051725495,107.61778204497452
Kost Pelangi Cimenyan Bandung,Campur,Rp950.000,950000,Kecamatan Cimenyan,Cimenyan,"Kost ini berlokasi dekat dengan jalan raya dengan akses masuk mobil, berlokasi dekat dengan Rumah Makan Pondok (3.5 km), Alfamart Bojong Koneng (1.3 km), Christian Church Pasundan Awiligar (1.7 km), Universitas Widyatama (1.5 km), RS Umum Santo Yusup (2.5 km).","3 x 4 meter, Tidak termasuk listrik","Ventilasi, Jendela","K. Mandi Dalam, Kloset Jongkok, Ember mandi","R. Jemur, Dapur, Jemuran, Balcon","Parkir Motor, Parkir Sepeda",,https://mamikos.com/room/kost-kabupaten-bandung-kost-campur-murah-kost-pelangi-cimenyan-bandung?redirection_source=landing%20area,-6.878700606663113,107.66236626778452
Kost Cikajang Raya Tipe A Antapani Bandung,Putri,Rp750.000,750000,Kecamatan Antapani,Antapani,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Permata (2.3 km), PT. Indomarco Prismatama (2.0 km), Masjid Al-Muhajirin (790 m), Bank Syariah Indonesia KK Bandung RS Al Islam (2.5 km), Universitas Widyatama (3.1 km), RS Ibu dan Anak Grha Bunda (2.2 km).","3 x 4 meter, Termasuk listrik","Kasur, Meja, Lemari / Storage, Bantal, Kursi","Kloset Jongkok, K. Mandi Luar, Ember mandi","WiFi, Penjaga Kos, Pengurus Kos, CCTV, Balcon, K. Mandi Luar","Parkir Motor, Parkir Sepeda, Parkir Motor & Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-putri-murah-kost-cikajang-raya-tipe-a-antapani-bandung-2?redirection_source=landing%20area,-6.917098720227528,107.66175566076521
